Step number, E_T (atomic units), Number of walkers
5.43900000e+03, 3.62013692e-01, 2.05000000e+02
5.44000000e+03, 3.59578327e-01, 2.06000000e+02
5.44100000e+03, 3.59575610e-01, 2.06000000e+02
5.44200000e+03, 3.62005989e-01, 2.05000000e+02
5.44300000e+03, 3.66905720e-01, 2.03000000e+02
5.44400000e+03, 3.62002352e-01, 2.05000000e+02
5.44500000e+03, 3.62000085e-01, 2.05000000e+02
5.44600000e+03, 3.66899817e-01, 2.03000000e+02
5.44700000e+03, 3.69367591e-01, 2.02000000e+02
5.44800000e+03, 3.71848072e-01, 2.01000000e+02
5.44900000e+03, 3.74341385e-01, 2.00000000e+02
5.45000000e+03, 3.76847656e-01, 1.99000000e+02
5.45100000e+03, 3.76848116e-01, 1.99000000e+02
5.45200000e+03, 3.74342305e-01, 2.00000000e+02
5.45300000e+03, 3.74342305e-01, 2.00000000e+02
5.45400000e+03, 3.74342305e-01, 2.00000000e+02
5.45500000e+03, 3.71848534e-01, 2.01000000e+02
5.45600000e+03, 3.76848119e-01, 1.99000000e+02
5.45700000e+03, 3.76848578e-01, 1.99000000e+02
5.45800000e+03, 3.74342767e-01, 2.00000000e+02
5.45900000e+03, 3.74342767e-01, 2.00000000e+02
5.46000000e+03, 3.76849037e-01, 1.99000000e+02
5.46100000e+03, 3.76849496e-01, 1.99000000e+02
5.46200000e+03, 3.79368852e-01, 1.98000000e+02
5.46300000e+03, 3.79369772e-01, 1.98000000e+02
5.46400000e+03, 3.81902343e-01, 1.97000000e+02
5.46500000e+03, 3.81903726e-01, 1.97000000e+02
5.46600000e+03, 3.81905109e-01, 1.97000000e+02
5.46700000e+03, 3.81906492e-01, 1.97000000e+02
5.46800000e+03, 3.81907874e-01, 1.97000000e+02
5.46900000e+03, 3.81909256e-01, 1.97000000e+02
5.47000000e+03, 3.81910638e-01, 1.97000000e+02
5.47100000e+03, 3.84456554e-01, 1.96000000e+02
5.47200000e+03, 3.81913865e-01, 1.97000000e+02
5.47300000e+03, 3.79383595e-01, 1.98000000e+02
5.47400000e+03, 3.81916165e-01, 1.97000000e+02
5.47500000e+03, 3.84462080e-01, 1.96000000e+02
5.47600000e+03, 3.87021475e-01, 1.95000000e+02
5.47700000e+03, 3.89594487e-01, 1.94000000e+02
5.47800000e+03, 3.84469017e-01, 1.96000000e+02
5.47900000e+03, 3.84470861e-01, 1.96000000e+02
5.48000000e+03, 3.87030255e-01, 1.95000000e+02
5.48100000e+03, 3.87032565e-01, 1.95000000e+02
5.48200000e+03, 3.92189560e-01, 1.93000000e+02
5.48300000e+03, 3.92192809e-01, 1.93000000e+02
5.48400000e+03, 3.89612073e-01, 1.94000000e+02
5.48500000e+03, 3.89614850e-01, 1.94000000e+02
5.48600000e+03, 3.84489376e-01, 1.96000000e+02
5.48700000e+03, 3.87048768e-01, 1.95000000e+02
5.48800000e+03, 3.87051075e-01, 1.95000000e+02
5.48900000e+03, 3.87053382e-01, 1.95000000e+02
5.49000000e+03, 3.87055688e-01, 1.95000000e+02
5.49100000e+03, 3.87057994e-01, 1.95000000e+02
5.49200000e+03, 3.89630999e-01, 1.94000000e+02
5.49300000e+03, 3.94815166e-01, 1.92000000e+02
5.49400000e+03, 3.97429853e-01, 1.91000000e+02
5.49500000e+03, 3.97434044e-01, 1.91000000e+02
5.49600000e+03, 4.02701440e-01, 1.89000000e+02
5.49700000e+03, 3.97443380e-01, 1.91000000e+02
5.49800000e+03, 3.97447568e-01, 1.91000000e+02
5.49900000e+03, 3.92243375e-01, 1.93000000e+02
5.50000000e+03, 3.92246614e-01, 1.93000000e+02
5.50100000e+03, 3.94847262e-01, 1.92000000e+02
5.50200000e+03, 3.94850972e-01, 1.92000000e+02
5.50300000e+03, 3.89673288e-01, 1.94000000e+02
5.50400000e+03, 3.89676056e-01, 1.94000000e+02
5.50500000e+03, 3.87108123e-01, 1.95000000e+02
5.50600000e+03, 3.89681122e-01, 1.94000000e+02
5.50700000e+03, 3.89683888e-01, 1.94000000e+02
5.50800000e+03, 3.89686654e-01, 1.94000000e+02
5.50900000e+03, 3.89689419e-01, 1.94000000e+02
5.51000000e+03, 3.89692183e-01, 1.94000000e+02
5.51100000e+03, 3.89694947e-01, 1.94000000e+02
5.51200000e+03, 3.89697711e-01, 1.94000000e+02
5.51300000e+03, 3.89700474e-01, 1.94000000e+02
5.51400000e+03, 3.87132537e-01, 1.95000000e+02
5.51500000e+03, 3.89705532e-01, 1.94000000e+02
5.51600000e+03, 3.89708294e-01, 1.94000000e+02
5.51700000e+03, 3.92295040e-01, 1.93000000e+02
5.51800000e+03, 3.94895677e-01, 1.92000000e+02
5.51900000e+03, 3.92301967e-01, 1.93000000e+02
5.52000000e+03, 3.92305195e-01, 1.93000000e+02
5.52100000e+03, 3.97516803e-01, 1.91000000e+02
5.52200000e+03, 4.00145650e-01, 1.90000000e+02
5.52300000e+03, 4.00150295e-01, 1.90000000e+02
5.52400000e+03, 3.97530261e-01, 1.91000000e+02
5.52500000e+03, 3.92326048e-01, 1.93000000e+02
5.52600000e+03, 3.92329272e-01, 1.93000000e+02
5.52700000e+03, 3.92332496e-01, 1.93000000e+02
5.52800000e+03, 3.92335719e-01, 1.93000000e+02
5.52900000e+03, 3.92338941e-01, 1.93000000e+02
5.53000000e+03, 3.92342163e-01, 1.93000000e+02
5.53100000e+03, 3.94942793e-01, 1.92000000e+02
5.53200000e+03, 3.94946483e-01, 1.92000000e+02
5.53300000e+03, 3.94950172e-01, 1.92000000e+02
5.53400000e+03, 3.94953861e-01, 1.92000000e+02
5.53500000e+03, 3.94957550e-01, 1.92000000e+02
5.53600000e+03, 3.97572209e-01, 1.91000000e+02
5.53700000e+03, 3.97576368e-01, 1.91000000e+02
5.53800000e+03, 4.00205204e-01, 1.90000000e+02
5.53900000e+03, 4.00209835e-01, 1.90000000e+02
5.54000000e+03, 3.97589787e-01, 1.91000000e+02
5.54100000e+03, 3.97593943e-01, 1.91000000e+02
5.54200000e+03, 3.97598097e-01, 1.91000000e+02
5.54300000e+03, 3.92393871e-01, 1.93000000e+02
5.54400000e+03, 3.87242400e-01, 1.95000000e+02
5.54500000e+03, 3.82142598e-01, 1.97000000e+02
5.54600000e+03, 3.79612310e-01, 1.98000000e+02
5.54700000e+03, 3.79613216e-01, 1.98000000e+02
5.54800000e+03, 3.82145773e-01, 1.97000000e+02
5.54900000e+03, 3.79615484e-01, 1.98000000e+02
5.55000000e+03, 3.79616390e-01, 1.98000000e+02
5.55100000e+03, 3.82148946e-01, 1.97000000e+02
5.55200000e+03, 3.82150308e-01, 1.97000000e+02
5.55300000e+03, 3.82151669e-01, 1.97000000e+02
5.55400000e+03, 3.89825814e-01, 1.94000000e+02
5.55500000e+03, 3.87257857e-01, 1.95000000e+02
5.55600000e+03, 3.89830835e-01, 1.94000000e+02
5.55700000e+03, 3.92417561e-01, 1.93000000e+02
5.55800000e+03, 3.92420767e-01, 1.93000000e+02
5.55900000e+03, 3.89839987e-01, 1.94000000e+02
5.56000000e+03, 3.89842727e-01, 1.94000000e+02
5.56100000e+03, 3.89845466e-01, 1.94000000e+02
5.56200000e+03, 3.89848204e-01, 1.94000000e+02
5.56300000e+03, 3.89850943e-01, 1.94000000e+02
5.56400000e+03, 3.92437665e-01, 1.93000000e+02
5.56500000e+03, 3.92440867e-01, 1.93000000e+02
5.56600000e+03, 3.95041476e-01, 1.92000000e+02
5.56700000e+03, 3.95045143e-01, 1.92000000e+02
5.56800000e+03, 3.95048810e-01, 1.92000000e+02
5.56900000e+03, 3.97663448e-01, 1.91000000e+02
5.57000000e+03, 3.97667582e-01, 1.91000000e+02
5.57100000e+03, 3.97671715e-01, 1.91000000e+02
5.57200000e+03, 3.95064875e-01, 1.92000000e+02
5.57300000e+03, 3.95068538e-01, 1.92000000e+02
5.57400000e+03, 3.95072201e-01, 1.92000000e+02
5.57500000e+03, 3.97686835e-01, 1.91000000e+02
5.57600000e+03, 3.97690964e-01, 1.91000000e+02
5.57700000e+03, 3.97695093e-01, 1.91000000e+02
5.57800000e+03, 3.97699221e-01, 1.91000000e+02
5.57900000e+03, 4.02966555e-01, 1.89000000e+02
5.58000000e+03, 4.08290824e-01, 1.87000000e+02
5.58100000e+03, 4.10977818e-01, 1.86000000e+02
5.58200000e+03, 4.08303348e-01, 1.87000000e+02
5.58300000e+03, 4.05642695e-01, 1.88000000e+02
5.58400000e+03, 4.05648236e-01, 1.88000000e+02
5.58500000e+03, 4.00362722e-01, 1.90000000e+02
5.58600000e+03, 4.05658369e-01, 1.88000000e+02
5.58700000e+03, 4.05663907e-01, 1.88000000e+02
5.58800000e+03, 4.08336118e-01, 1.87000000e+02
5.58900000e+03, 4.08342131e-01, 1.87000000e+02
5.59000000e+03, 4.08348144e-01, 1.87000000e+02
5.59100000e+03, 4.08354155e-01, 1.87000000e+02
5.59200000e+03, 4.08360166e-01, 1.87000000e+02
5.59300000e+03, 4.05699502e-01, 1.88000000e+02
5.59400000e+03, 4.05705034e-01, 1.88000000e+02
5.59500000e+03, 4.11058209e-01, 1.86000000e+02
5.59600000e+03, 4.11064694e-01, 1.86000000e+02
5.59700000e+03, 4.13766602e-01, 1.85000000e+02
5.59800000e+03, 4.13773567e-01, 1.85000000e+02
5.59900000e+03, 4.13780530e-01, 1.85000000e+02
5.60000000e+03, 4.16497526e-01, 1.84000000e+02
5.60100000e+03, 4.11099513e-01, 1.86000000e+02
5.60200000e+03, 4.13801416e-01, 1.85000000e+02
5.60300000e+03, 4.13808374e-01, 1.85000000e+02
5.60400000e+03, 4.13815331e-01, 1.85000000e+02
5.60500000e+03, 4.11126863e-01, 1.86000000e+02
5.60600000e+03, 4.13828761e-01, 1.85000000e+02
5.60700000e+03, 4.11140290e-01, 1.86000000e+02
5.60800000e+03, 4.08465790e-01, 1.87000000e+02
5.60900000e+03, 4.08471782e-01, 1.87000000e+02
5.61000000e+03, 4.13854169e-01, 1.85000000e+02
5.61100000e+03, 4.19295954e-01, 1.83000000e+02
5.61200000e+03, 4.16579067e-01, 1.84000000e+02
5.61300000e+03, 4.16586496e-01, 1.84000000e+02
5.61400000e+03, 4.19318726e-01, 1.83000000e+02
5.61500000e+03, 4.16601835e-01, 1.84000000e+02
5.61600000e+03, 4.16609260e-01, 1.84000000e+02
5.61700000e+03, 4.13906650e-01, 1.85000000e+02
5.61800000e+03, 4.16623623e-01, 1.84000000e+02
5.61900000e+03, 4.19355847e-01, 1.83000000e+02
5.62000000e+03, 4.16638949e-01, 1.84000000e+02
5.62100000e+03, 4.16646367e-01, 1.84000000e+02
5.62200000e+03, 4.19378586e-01, 1.83000000e+02
5.62300000e+03, 4.16661684e-01, 1.84000000e+02
5.62400000e+03, 4.16669099e-01, 1.84000000e+02
5.62500000e+03, 4.16676512e-01, 1.84000000e+02
5.62600000e+03, 4.16683923e-01, 1.84000000e+02
5.62700000e+03, 4.16691334e-01, 1.84000000e+02
5.62800000e+03, 4.16698743e-01, 1.84000000e+02
5.62900000e+03, 4.13996117e-01, 1.85000000e+02
5.63000000e+03, 4.16713076e-01, 1.84000000e+02
5.63100000e+03, 4.16720481e-01, 1.84000000e+02
5.63200000e+03, 4.16727884e-01, 1.84000000e+02
5.63300000e+03, 4.16735287e-01, 1.84000000e+02
5.63400000e+03, 4.14032654e-01, 1.85000000e+02
5.63500000e+03, 4.14039573e-01, 1.85000000e+02
5.63600000e+03, 4.08670095e-01, 1.87000000e+02
5.63700000e+03, 4.11357029e-01, 1.86000000e+02
5.63800000e+03, 4.08682494e-01, 1.87000000e+02
5.63900000e+03, 4.03369256e-01, 1.89000000e+02
5.64000000e+03, 4.03374272e-01, 1.89000000e+02
5.64100000e+03, 4.03379287e-01, 1.89000000e+02
5.64200000e+03, 3.98121094e-01, 1.91000000e+02
5.64300000e+03, 4.00749853e-01, 1.90000000e+02
5.64400000e+03, 3.98129720e-01, 1.91000000e+02
5.64500000e+03, 3.98133799e-01, 1.91000000e+02
5.64600000e+03, 4.00762555e-01, 1.90000000e+02
5.64700000e+03, 4.00767097e-01, 1.90000000e+02
5.64800000e+03, 4.00771639e-01, 1.90000000e+02
5.64900000e+03, 4.00776180e-01, 1.90000000e+02
5.65000000e+03, 3.98156042e-01, 1.91000000e+02
5.65100000e+03, 3.98160117e-01, 1.91000000e+02
5.65200000e+03, 4.00788869e-01, 1.90000000e+02
5.65300000e+03, 4.00793406e-01, 1.90000000e+02
5.65400000e+03, 3.98173265e-01, 1.91000000e+02
5.65500000e+03, 3.95566365e-01, 1.92000000e+02
5.65600000e+03, 3.90388581e-01, 1.94000000e+02
5.65700000e+03, 3.90391273e-01, 1.94000000e+02
5.65800000e+03, 3.92977951e-01, 1.93000000e+02
5.65900000e+03, 3.92981099e-01, 1.93000000e+02
5.66000000e+03, 3.92984247e-01, 1.93000000e+02
5.66100000e+03, 3.95584803e-01, 1.92000000e+02
5.66200000e+03, 3.95588408e-01, 1.92000000e+02
5.66300000e+03, 3.95592013e-01, 1.92000000e+02
5.66400000e+03, 3.98206589e-01, 1.91000000e+02
5.66500000e+03, 3.98210654e-01, 1.91000000e+02
5.66600000e+03, 3.95603746e-01, 1.92000000e+02
5.66700000e+03, 3.95607348e-01, 1.92000000e+02
5.66800000e+03, 3.98221922e-01, 1.91000000e+02
5.66900000e+03, 3.98225984e-01, 1.91000000e+02
5.67000000e+03, 3.98230045e-01, 1.91000000e+02
5.67100000e+03, 3.95623133e-01, 1.92000000e+02
5.67200000e+03, 3.95626732e-01, 1.92000000e+02
5.67300000e+03, 3.95630331e-01, 1.92000000e+02
5.67400000e+03, 3.93036520e-01, 1.93000000e+02
5.67500000e+03, 3.93039660e-01, 1.93000000e+02
5.67600000e+03, 3.95640207e-01, 1.92000000e+02
5.67700000e+03, 3.93046395e-01, 1.93000000e+02
5.67800000e+03, 3.93049533e-01, 1.93000000e+02
5.67900000e+03, 3.93052670e-01, 1.93000000e+02
5.68000000e+03, 3.87901122e-01, 1.95000000e+02
5.68100000e+03, 3.85345800e-01, 1.96000000e+02
5.68200000e+03, 3.87905129e-01, 1.95000000e+02
5.68300000e+03, 3.85349806e-01, 1.96000000e+02
5.68400000e+03, 3.85351584e-01, 1.96000000e+02
5.68500000e+03, 3.85353361e-01, 1.96000000e+02
5.68600000e+03, 3.85355138e-01, 1.96000000e+02
5.68700000e+03, 3.85356914e-01, 1.96000000e+02
5.68800000e+03, 3.87916241e-01, 1.95000000e+02
5.68900000e+03, 3.85360916e-01, 1.96000000e+02
5.69000000e+03, 3.80286506e-01, 1.98000000e+02
5.69100000e+03, 3.80287389e-01, 1.98000000e+02
5.69200000e+03, 3.85364458e-01, 1.96000000e+02
5.69300000e+03, 3.87923783e-01, 1.95000000e+02
5.69400000e+03, 3.87926006e-01, 1.95000000e+02
5.69500000e+03, 3.87928229e-01, 1.95000000e+02
5.69600000e+03, 3.87930452e-01, 1.95000000e+02
5.69700000e+03, 3.87932675e-01, 1.95000000e+02
5.69800000e+03, 3.87934897e-01, 1.95000000e+02
5.69900000e+03, 3.87937118e-01, 1.95000000e+02
5.70000000e+03, 3.87939340e-01, 1.95000000e+02
5.70100000e+03, 3.85384010e-01, 1.96000000e+02
5.70200000e+03, 3.85385782e-01, 1.96000000e+02
5.70300000e+03, 3.85387554e-01, 1.96000000e+02
5.70400000e+03, 3.87946875e-01, 1.95000000e+02
5.70500000e+03, 3.87949094e-01, 1.95000000e+02
5.70600000e+03, 3.90522013e-01, 1.94000000e+02
5.70700000e+03, 3.90524682e-01, 1.94000000e+02
5.70800000e+03, 3.90527351e-01, 1.94000000e+02
5.70900000e+03, 3.90530019e-01, 1.94000000e+02
5.71000000e+03, 3.87961987e-01, 1.95000000e+02
5.71100000e+03, 3.82862119e-01, 1.97000000e+02
5.71200000e+03, 3.82863442e-01, 1.97000000e+02
5.71300000e+03, 3.85409300e-01, 1.96000000e+02
5.71400000e+03, 3.85411068e-01, 1.96000000e+02
5.71500000e+03, 3.85412835e-01, 1.96000000e+02
5.71600000e+03, 3.87972153e-01, 1.95000000e+02
5.71700000e+03, 3.85416818e-01, 1.96000000e+02
5.71800000e+03, 3.85418585e-01, 1.96000000e+02
5.71900000e+03, 3.77825268e-01, 1.99000000e+02
5.72000000e+03, 3.80344604e-01, 1.98000000e+02
5.72100000e+03, 3.80345482e-01, 1.98000000e+02
5.72200000e+03, 3.82878011e-01, 1.97000000e+02
5.72300000e+03, 3.80347681e-01, 1.98000000e+02
5.72400000e+03, 3.77829662e-01, 1.99000000e+02
5.72500000e+03, 3.75323829e-01, 2.00000000e+02
5.72600000e+03, 3.72830058e-01, 2.01000000e+02
5.72700000e+03, 3.72829623e-01, 2.01000000e+02
5.72800000e+03, 3.70347793e-01, 2.02000000e+02
5.72900000e+03, 3.67877783e-01, 2.03000000e+02
5.73000000e+03, 3.72827019e-01, 2.01000000e+02
5.73100000e+03, 3.72826584e-01, 2.01000000e+02
5.73200000e+03, 3.75319920e-01, 2.00000000e+02
5.73300000e+03, 3.75319920e-01, 2.00000000e+02
5.73400000e+03, 3.75319920e-01, 2.00000000e+02
5.73500000e+03, 3.75319920e-01, 2.00000000e+02
5.73600000e+03, 3.77826191e-01, 1.99000000e+02
5.73700000e+03, 3.72826586e-01, 2.01000000e+02
5.73800000e+03, 3.70344757e-01, 2.02000000e+02
5.73900000e+03, 3.67874749e-01, 2.03000000e+02
5.74000000e+03, 3.67873452e-01, 2.03000000e+02
5.74100000e+03, 3.67872155e-01, 2.03000000e+02
5.74200000e+03, 3.70339999e-01, 2.02000000e+02
5.74300000e+03, 3.72820527e-01, 2.01000000e+02
5.74400000e+03, 3.72820093e-01, 2.01000000e+02
5.74500000e+03, 3.70338264e-01, 2.02000000e+02
5.74600000e+03, 3.70337398e-01, 2.02000000e+02
5.74700000e+03, 3.70336532e-01, 2.02000000e+02
5.74800000e+03, 3.70335667e-01, 2.02000000e+02
5.74900000e+03, 3.62963660e-01, 2.05000000e+02
5.75000000e+03, 3.67863513e-01, 2.03000000e+02
5.75100000e+03, 3.67862218e-01, 2.03000000e+02
5.75200000e+03, 3.65403916e-01, 2.04000000e+02
5.75300000e+03, 3.67859202e-01, 2.03000000e+02
5.75400000e+03, 3.67857908e-01, 2.03000000e+02
5.75500000e+03, 3.65399607e-01, 2.04000000e+02
5.75600000e+03, 3.65397887e-01, 2.04000000e+02
5.75700000e+03, 3.67853174e-01, 2.03000000e+02
5.75800000e+03, 3.70321021e-01, 2.02000000e+02
5.75900000e+03, 3.65394009e-01, 2.04000000e+02
5.76000000e+03, 3.70318438e-01, 2.02000000e+02
5.76100000e+03, 3.70317574e-01, 2.02000000e+02
5.76200000e+03, 3.70316711e-01, 2.02000000e+02
5.76300000e+03, 3.67846707e-01, 2.03000000e+02
5.76400000e+03, 3.67845415e-01, 2.03000000e+02
5.76500000e+03, 3.67844123e-01, 2.03000000e+02
5.76600000e+03, 3.65385825e-01, 2.04000000e+02
5.76700000e+03, 3.62939115e-01, 2.05000000e+02
5.76800000e+03, 3.62936974e-01, 2.05000000e+02
5.76900000e+03, 3.62934833e-01, 2.05000000e+02
5.77000000e+03, 3.62932693e-01, 2.05000000e+02
5.77100000e+03, 3.60497459e-01, 2.06000000e+02
5.77200000e+03, 3.58073586e-01, 2.07000000e+02
5.77300000e+03, 3.55660962e-01, 2.08000000e+02
5.77400000e+03, 3.62921616e-01, 2.05000000e+02
5.77500000e+03, 3.62919477e-01, 2.05000000e+02
5.77600000e+03, 3.62917340e-01, 2.05000000e+02
5.77700000e+03, 3.60482107e-01, 2.06000000e+02
5.77800000e+03, 3.55648593e-01, 2.08000000e+02
5.77900000e+03, 3.55645199e-01, 2.08000000e+02
5.78000000e+03, 3.55641806e-01, 2.08000000e+02
5.78100000e+03, 3.55638413e-01, 2.08000000e+02
5.78200000e+03, 3.55635021e-01, 2.08000000e+02
5.78300000e+03, 3.55631629e-01, 2.08000000e+02
5.78400000e+03, 3.58037882e-01, 2.07000000e+02
5.78500000e+03, 3.58034908e-01, 2.07000000e+02
5.78600000e+03, 3.58031934e-01, 2.07000000e+02
5.78700000e+03, 3.62883369e-01, 2.05000000e+02
5.78800000e+03, 3.65326228e-01, 2.04000000e+02
5.78900000e+03, 3.65324517e-01, 2.04000000e+02
5.79000000e+03, 3.67779814e-01, 2.03000000e+02
5.79100000e+03, 3.65321521e-01, 2.04000000e+02
5.79200000e+03, 3.65319811e-01, 2.04000000e+02
5.79300000e+03, 3.65318102e-01, 2.04000000e+02
5.79400000e+03, 3.67773400e-01, 2.03000000e+02
5.79500000e+03, 3.67772115e-01, 2.03000000e+02
5.79600000e+03, 3.67770831e-01, 2.03000000e+02
5.79700000e+03, 3.67769546e-01, 2.03000000e+02
5.79800000e+03, 3.70237403e-01, 2.02000000e+02
5.79900000e+03, 3.65310397e-01, 2.04000000e+02
5.80000000e+03, 3.67765697e-01, 2.03000000e+02
5.80100000e+03, 3.67764413e-01, 2.03000000e+02
5.80200000e+03, 3.70232271e-01, 2.02000000e+02
5.80300000e+03, 3.65305265e-01, 2.04000000e+02
5.80400000e+03, 3.67760566e-01, 2.03000000e+02
5.80500000e+03, 3.67759283e-01, 2.03000000e+02
5.80600000e+03, 3.62856001e-01, 2.05000000e+02
5.80700000e+03, 3.62853875e-01, 2.05000000e+02
5.80800000e+03, 3.62851748e-01, 2.05000000e+02
5.80900000e+03, 3.62849623e-01, 2.05000000e+02
5.81000000e+03, 3.62847497e-01, 2.05000000e+02
5.81100000e+03, 3.62845372e-01, 2.05000000e+02
5.81200000e+03, 3.62843248e-01, 2.05000000e+02
5.81300000e+03, 3.62841123e-01, 2.05000000e+02
5.81400000e+03, 3.65283992e-01, 2.04000000e+02
5.81500000e+03, 3.65282289e-01, 2.04000000e+02
5.81600000e+03, 3.67737594e-01, 2.03000000e+02
5.81700000e+03, 3.70205455e-01, 2.02000000e+02
5.81800000e+03, 3.70204599e-01, 2.02000000e+02
5.81900000e+03, 3.70203744e-01, 2.02000000e+02
5.82000000e+03, 3.70202889e-01, 2.02000000e+02
5.82100000e+03, 3.72683429e-01, 2.01000000e+02
5.82200000e+03, 3.70201606e-01, 2.02000000e+02
5.82300000e+03, 3.67731611e-01, 2.03000000e+02
5.82400000e+03, 3.67730332e-01, 2.03000000e+02
5.82500000e+03, 3.67729054e-01, 2.03000000e+02
5.82600000e+03, 3.67727776e-01, 2.03000000e+02
5.82700000e+03, 3.67726498e-01, 2.03000000e+02
5.82800000e+03, 3.70194361e-01, 2.02000000e+02
5.82900000e+03, 3.72674902e-01, 2.01000000e+02
5.83000000e+03, 3.72674475e-01, 2.01000000e+02
5.83100000e+03, 3.72674047e-01, 2.01000000e+02
5.83200000e+03, 3.65266076e-01, 2.04000000e+02
5.83300000e+03, 3.70190527e-01, 2.02000000e+02
5.83400000e+03, 3.75164839e-01, 2.00000000e+02
5.83500000e+03, 3.75164839e-01, 2.00000000e+02
5.83600000e+03, 3.75164839e-01, 2.00000000e+02
5.83700000e+03, 3.75164839e-01, 2.00000000e+02
5.83800000e+03, 3.75164839e-01, 2.00000000e+02
5.83900000e+03, 3.75164839e-01, 2.00000000e+02
5.84000000e+03, 3.75164839e-01, 2.00000000e+02
5.84100000e+03, 3.70189674e-01, 2.02000000e+02
5.84200000e+03, 3.67719681e-01, 2.03000000e+02
5.84300000e+03, 3.70187548e-01, 2.02000000e+02
5.84400000e+03, 3.70186696e-01, 2.02000000e+02
5.84500000e+03, 3.70185845e-01, 2.02000000e+02
5.84600000e+03, 3.70184994e-01, 2.02000000e+02
5.84700000e+03, 3.70184143e-01, 2.02000000e+02
5.84800000e+03, 3.70183292e-01, 2.02000000e+02
5.84900000e+03, 3.70182441e-01, 2.02000000e+02
5.85000000e+03, 3.67712450e-01, 2.03000000e+02
5.85100000e+03, 3.70180318e-01, 2.02000000e+02
5.85200000e+03, 3.70179468e-01, 2.02000000e+02
5.85300000e+03, 3.70178618e-01, 2.02000000e+02
5.85400000e+03, 3.72659162e-01, 2.01000000e+02
5.85500000e+03, 3.72658736e-01, 2.01000000e+02
5.85600000e+03, 3.70176916e-01, 2.02000000e+02
5.85700000e+03, 3.70176066e-01, 2.02000000e+02
5.85800000e+03, 3.67706076e-01, 2.03000000e+02
5.85900000e+03, 3.65247798e-01, 2.04000000e+02
5.86000000e+03, 3.67703115e-01, 2.03000000e+02
5.86100000e+03, 3.67701845e-01, 2.03000000e+02
5.86200000e+03, 3.67700575e-01, 2.03000000e+02
5.86300000e+03, 3.65242297e-01, 2.04000000e+02
5.86400000e+03, 3.67697616e-01, 2.03000000e+02
5.86500000e+03, 3.70165487e-01, 2.02000000e+02
5.86600000e+03, 3.77646075e-01, 1.99000000e+02
5.86700000e+03, 3.80165400e-01, 1.98000000e+02
5.86800000e+03, 3.77647359e-01, 1.99000000e+02
5.86900000e+03, 3.77647786e-01, 1.99000000e+02
5.87000000e+03, 3.77648213e-01, 1.99000000e+02
5.87100000e+03, 3.80167537e-01, 1.98000000e+02
5.87200000e+03, 3.85244579e-01, 1.96000000e+02
5.87300000e+03, 3.82701764e-01, 1.97000000e+02
5.87400000e+03, 3.80171400e-01, 1.98000000e+02
5.87500000e+03, 3.77653359e-01, 1.99000000e+02
5.87600000e+03, 3.77653785e-01, 1.99000000e+02
5.87700000e+03, 3.77654212e-01, 1.99000000e+02
5.87800000e+03, 3.75148367e-01, 2.00000000e+02
5.87900000e+03, 3.75148367e-01, 2.00000000e+02
5.88000000e+03, 3.77654638e-01, 1.99000000e+02
5.88100000e+03, 3.80173961e-01, 1.98000000e+02
5.88200000e+03, 3.80174816e-01, 1.98000000e+02
5.88300000e+03, 3.77656773e-01, 1.99000000e+02
5.88400000e+03, 3.77657199e-01, 1.99000000e+02
5.88500000e+03, 3.77657625e-01, 1.99000000e+02
5.88600000e+03, 3.75151780e-01, 2.00000000e+02
5.88700000e+03, 3.77658051e-01, 1.99000000e+02
5.88800000e+03, 3.77658477e-01, 1.99000000e+02
5.88900000e+03, 3.75152631e-01, 2.00000000e+02
5.89000000e+03, 3.77658902e-01, 1.99000000e+02
5.89100000e+03, 3.77659328e-01, 1.99000000e+02
5.89200000e+03, 3.77659753e-01, 1.99000000e+02
5.89300000e+03, 3.77660179e-01, 1.99000000e+02
5.89400000e+03, 3.77660604e-01, 1.99000000e+02
5.89500000e+03, 3.80179926e-01, 1.98000000e+02
5.89600000e+03, 3.80180779e-01, 1.98000000e+02
5.89700000e+03, 3.82713282e-01, 1.97000000e+02
5.89800000e+03, 3.82714563e-01, 1.97000000e+02
5.89900000e+03, 3.85260379e-01, 1.96000000e+02
5.90000000e+03, 3.85262092e-01, 1.96000000e+02
5.90100000e+03, 3.87821354e-01, 1.95000000e+02
5.90200000e+03, 3.87823499e-01, 1.95000000e+02
5.90300000e+03, 3.85268094e-01, 1.96000000e+02
5.90400000e+03, 3.82725270e-01, 1.97000000e+02
5.90500000e+03, 3.87828635e-01, 1.95000000e+02
5.90600000e+03, 3.85273229e-01, 1.96000000e+02
5.90700000e+03, 3.85274939e-01, 1.96000000e+02
5.90800000e+03, 3.85276649e-01, 1.96000000e+02
5.90900000e+03, 3.85278359e-01, 1.96000000e+02
5.91000000e+03, 3.82735534e-01, 1.97000000e+02
5.91100000e+03, 3.82736812e-01, 1.97000000e+02
5.91200000e+03, 3.80206440e-01, 1.98000000e+02
5.91300000e+03, 3.80207290e-01, 1.98000000e+02
5.91400000e+03, 3.82739791e-01, 1.97000000e+02
